Age,Gender,Nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
60,0,US,White,6,1,CO,2,1,5,4,4,3,5,1,4,4,5,3,1,2,2,1,1,5,4,5,1,4,1,2,5,4,4,4,2,5,4,1,1,2,5,2,1,5,4,4,2,4,4,5,2,3,4,1,2,2,5,1,1,1,1,1,4,5,5,1,5,2,4,4,5,4,2,2,4,5,2,3,5,4,4,2,3,1,2,2,5,2,2,5,2,3,1,5,4,2,4,4,1,4,4,5,2,5,1,4,6,5,6,6,7,5,5,7,6,1,7,7,5,2,6,6,5,7,4,6,37,79,84,73,35,71,93,60,72,72,83,42
35,1,US,White,8,4,NY,2,2,4,3,4,3,4,3,5,5,3,5,3,2,2,2,1,3,5,5,2,5,1,2,5,4,4,4,1,4,4,3,1,3,4,3,3,5,4,3,2,4,5,5,3,4,5,2,1,2,4,1,2,1,3,3,4,4,3,2,4,2,4,3,4,4,2,1,4,4,1,4,3,4,4,1,2,3,1,2,5,3,2,5,2,5,2,3,5,2,4,4,1,4,4,4,3,5,1,5,5,6,5,6,6,7,6,7,6,1,5,6,7,3,6,7,7,6,2,5,10,92,91,75,24,100,100,88,88,84,100,100
35,1,US,White,8,4,NJ,3,3,4,4,5,5,3,2,4,3,4,4,2,1,3,1,2,5,5,3,2,5,2,2,4,4,5,5,2,4,5,2,1,1,5,2,2,4,3,5,1,4,4,5,3,5,3,2,1,2,5,2,3,1,2,2,3,5,4,2,5,1,5,2,4,5,2,3,4,5,2,4,4,4,4,2,3,2,2,3,4,2,1,5,1,4,2,3,4,1,4,4,3,4,4,3,1,5,3,5,6,5,7,7,6,5,6,6,6,3,6,7,6,3,7,6,7,6,3,6,0,93,100,85,8,88,83,91,100,97,93,84
34,0,US,Black,6,6,NC,3,5,5,5,5,1,5,5,4,4,1,5,5,5,4,1,5,5,3,3,1,5,5,5,5,1,5,3,5,3,1,5,3,3,3,1,5,5,4,2,2,4,5,5,4,1,3,2,5,2,4,5,5,3,4,1,4,4,5,3,1,4,5,5,3,1,4,3,3,3,3,4,5,5,3,1,5,5,5,3,3,5,5,4,5,1,5,5,4,3,1,5,5,5,5,1,4,5,4,3,7,7,5,6,7,4,3,5,4,1,4,3,5,3,4,4,4,2,4,7,0,100,51,99,39,51,51,51,51,48,95,92
28,0,US,Other,6,2,TX,2,2,3,4,5,4,4,2,4,5,3,4,2,1,2,2,1,4,4,5,1,4,1,2,4,4,3,4,2,3,5,2,2,2,5,3,1,5,4,3,2,5,3,5,2,5,5,2,2,3,4,3,2,2,2,2,3,5,4,2,5,3,5,3,5,4,2,2,4,4,3,4,3,4,4,2,1,1,2,3,4,3,1,4,2,4,1,4,3,2,3,4,1,4,4,3,2,4,2,4,6,5,5,4,6,5,6,6,7,3,6,4,4,3,5,5,5,5,3,7,37,64,84,75,19,66,74,68,69,66,87,75
22,1,US,White,5,7,MA,5,5,5,1,4,1,5,5,1,5,5,5,5,2,5,4,5,5,1,4,4,5,3,5,5,4,5,5,1,5,1,5,5,1,5,4,5,5,1,2,5,5,5,1,4,4,5,5,2,2,5,5,5,5,5,3,1,5,1,5,5,5,4,5,5,4,5,5,1,4,5,4,4,2,4,4,5,5,1,5,4,5,2,1,5,4,5,5,2,5,4,5,2,2,5,2,5,5,1,5,7,7,6,6,7,1,1,3,1,7,1,7,5,3,7,5,6,6,6,7,7,7,51,51,50,51,19,29,51,20,51,0
45,1,US,White,4,2,VA,5,4,4,4,4,3,4,5,4,4,3,5,5,3,3,3,3,5,4,5,2,5,4,3,4,3,4,4,3,3,4,5,5,3,3,2,4,3,3,3,4,5,4,3,4,4,3,5,4,4,4,5,5,4,3,4,4,4,4,4,2,5,4,5,4,3,4,5,3,4,2,4,3,4,4,4,5,5,5,4,3,5,2,3,4,3,2,3,3,4,4,5,3,3,4,4,2,4,4,2,5,4,5,4,6,5,5,5,4,6,5,5,4,4,5,4,6,5,3,5,11,79,75,91,11,51,95,91,90,65,78,92
40,0,US,White,6,6,LA,1,2,4,5,5,1,4,3,4,5,5,4,5,4,5,3,4,2,5,5,1,4,5,2,5,2,4,5,5,4,1,3,3,2,5,2,5,1,3,5,1,4,4,4,4,4,3,2,5,5,1,5,5,2,5,2,1,4,5,1,1,5,5,4,3,5,5,2,4,4,3,4,4,5,4,3,5,1,4,5,4,5,4,5,5,1,3,5,4,5,1,5,5,5,5,4,4,3,5,5,6,4,6,4,5,5,5,6,4,3,1,6,4,5,4,5,2,1,2,4,62,99,79,1,62,51,90,92,93,51,95,89
33,1,US,Black,6,7,FL,4,5,4,4,5,1,2,5,3,5,4,5,4,1,5,3,5,5,2,5,2,5,4,2,5,2,5,4,4,5,2,4,4,2,4,2,5,4,4,5,4,5,4,4,5,3,5,4,4,5,4,5,4,4,5,2,2,4,4,5,2,4,4,5,5,3,5,5,4,4,1,5,1,5,4,2,5,4,4,5,2,5,4,5,4,2,5,3,4,5,2,5,2,5,4,2,5,5,1,5,7,6,3,3,7,1,1,2,7,1,1,5,4,5,7,5,6,4,6,5,0,76,5,0,0,11,50,50,81,6,60,0
61,1,US,White,2,5,TX,1,4,5,5,3,1,5,5,1,5,1,3,4,4,3,1,5,5,3,2,1,5,4,2,3,1,5,5,3,4,1,3,5,2,1,1,5,5,2,5,1,4,5,5,3,1,5,4,2,1,1,3,5,3,2,1,5,3,3,3,1,5,4,3,2,1,5,4,3,3,2,3,5,5,3,1,5,4,4,1,1,4,5,4,3,1,5,5,3,1,1,3,4,5,3,1,4,4,1,5,1,7,5,3,3,4,3,7,2,7,7,5,7,2,1,3,1,1,2,2,100,100,100,100,30,100,100,100,100,100,100,100
27,0,US,Other,7,8,TX,2,3,3,3,4,3,3,2,4,3,4,4,3,3,3,3,4,3,4,3,2,3,2,4,4,4,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,4,3,2,3,2,3,2,3,3,3,4,3,4,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,4,3,2,3,3,4,3,3,4,4,3,3,2,4,3,2,3,3,2,3,3,3,4,4,5,4,5,5,4,4,4,3,4,4,4,4,5,5,4,3,4,44,57,61,63,42,42,85,44,60,61,59,44
48,1,US,White,6,7,NY,2,2,5,1,2,2,5,5,1,1,1,2,5,2,1,4,5,5,2,1,1,2,5,1,2,2,2,5,2,1,2,2,5,1,2,2,5,5,1,1,2,2,5,2,1,2,4,5,2,1,4,2,5,2,1,2,4,5,1,1,2,4,4,2,2,2,4,5,4,1,5,2,4,4,4,4,4,5,2,1,2,2,5,2,4,2,4,5,1,1,4,2,4,5,4,2,2,5,2,1,1,2,2,1,1,6,4,6,2,7,7,6,7,6,1,7,1,1,1,6,100,94,95,82,100,89,88,97,95,90,100,100
28,0,US,Hispanic,6,4,TX,3,2,4,5,5,3,5,1,4,4,4,5,1,2,3,2,2,4,5,5,1,5,2,2,5,5,3,5,2,5,4,2,1,2,4,1,1,3,5,5,2,4,5,4,1,5,4,2,2,4,4,2,2,1,2,1,4,4,5,2,5,1,4,2,4,5,2,2,4,4,2,4,5,5,5,2,3,2,1,1,3,3,2,5,2,5,1,5,5,2,4,5,2,5,4,5,2,3,2,5,6,6,6,6,5,5,5,6,6,2,6,5,5,2,5,6,6,6,1,6,23,75,75,67,32,63,78,69,81,84,63,74
42,0,US,White,6,6,OH,2,4,4,3,4,2,4,4,2,4,2,4,4,4,4,2,4,4,3,3,2,4,4,4,4,2,4,4,3,3,2,4,4,3,4,2,4,4,2,3,2,4,4,4,4,2,4,3,2,3,3,4,4,3,3,2,4,3,2,3,2,4,3,4,4,2,4,4,3,3,4,4,3,3,4,2,5,4,3,2,3,4,4,3,4,2,4,3,3,3,2,4,4,4,4,2,4,3,2,3,4,4,4,3,6,4,4,3,5,3,4,5,5,4,5,5,3,2,2,4,96,73,81,79,43,50,82,82,79,80,90,83
33,1,US,White,6,5,IL,3,4,5,5,4,3,4,5,4,2,1,4,5,5,5,3,3,5,5,1,2,5,4,3,4,2,2,4,5,4,2,5,3,3,4,2,4,5,4,1,3,4,5,4,5,3,3,5,5,1,4,5,5,4,5,4,2,3,5,3,1,5,4,5,4,3,5,4,4,1,3,4,4,5,5,3,5,5,5,3,2,5,5,4,5,4,3,4,4,3,2,5,2,5,5,4,1,5,1,3,1,5,5,5,4,5,4,6,5,7,6,2,4,3,1,4,2,1,3,5,100,100,92,100,81,81,100,100,100,91,100,90
32,0,US,White,6,5,OH,4,3,4,2,3,2,1,5,3,5,3,3,3,3,3,4,5,5,3,4,3,3,4,4,3,2,5,5,3,4,1,4,5,3,3,4,4,4,2,3,3,2,3,3,5,3,2,5,5,1,4,4,4,4,3,4,3,5,3,4,3,4,3,4,5,2,4,5,3,2,4,2,3,3,3,2,4,3,5,3,3,4,2,5,2,2,4,1,3,4,4,2,4,4,2,2,3,2,5,5,5,4,6,5,7,5,6,4,5,4,5,4,2,4,5,3,5,5,5,5,0,29,17,0,0,0,0,0,51,53,100,51
28,1,US,White,6,7,PA,4,3,3,2,4,4,3,1,3,3,4,2,2,3,5,4,3,3,4,4,3,2,4,1,4,5,2,5,2,4,4,3,3,3,4,4,3,4,2,2,3,3,4,2,3,3,2,2,2,2,5,3,4,3,4,4,2,4,1,4,3,2,2,2,3,4,3,3,3,2,5,3,3,4,4,5,3,5,4,3,4,2,3,2,5,4,4,3,2,3,3,2,4,2,3,5,2,4,4,2,7,5,6,6,7,1,1,3,4,1,2,3,2,5,4,2,5,4,6,5,10,20,50,10,10,10,5,5,75,50,50,15
36,0,US,White,6,5,IN,3,2,4,3,4,2,3,5,4,4,3,2,2,2,4,3,2,4,3,3,2,2,4,2,4,2,2,4,3,2,2,2,4,2,3,1,4,4,2,4,2,2,4,2,4,2,2,4,3,1,3,2,4,2,4,1,4,3,4,3,2,2,4,2,4,2,4,3,4,2,2,2,4,2,4,2,4,4,4,3,2,4,2,2,4,4,4,2,4,4,1,2,4,3,4,2,2,3,4,4,5,5,4,4,7,3,4,5,3,3,4,5,5,5,5,5,3,4,4,5,36,50,36,0,36,30,35,19,50,28,66,50
29,0,US,White,4,5,CA,2,2,4,2,4,2,3,2,2,4,2,1,2,3,2,3,2,4,2,3,1,3,3,2,1,2,4,4,2,2,4,4,3,2,1,2,3,4,4,3,2,4,3,4,2,2,4,3,3,1,4,4,2,3,2,2,4,2,4,4,4,2,4,2,1,3,5,2,3,3,2,2,1,5,3,4,5,3,4,2,3,3,2,3,4,2,2,3,2,3,4,3,3,3,2,4,2,4,3,4,4,5,5,5,4,3,5,4,5,2,4,3,4,3,3,5,3,3,2,5,50,50,50,50,50,50,70,70,85,70,71,100
37,0,US,Black,6,4,IN,4,4,5,4,5,1,3,5,4,5,2,4,5,4,4,2,5,4,2,4,1,5,4,5,5,1,5,5,4,5,1,4,5,2,5,1,5,4,4,4,5,4,5,4,5,2,4,4,5,4,5,5,5,2,5,1,5,5,5,4,2,4,5,2,5,2,5,5,4,5,2,4,4,5,5,2,5,5,2,5,1,5,4,4,5,1,4,3,5,5,4,4,4,4,5,1,4,5,1,4,7,7,7,7,7,5,3,4,1,3,3,5,5,5,6,5,5,5,5,6,50,23,65,91,3,24,63,57,83,62,69,62
31,0,US,Other,6,6,MA,3,2,5,1,4,1,2,5,3,4,2,2,5,2,4,1,3,4,3,3,1,2,5,2,5,1,4,5,3,1,1,2,5,1,3,1,5,4,1,1,3,2,5,1,3,1,3,5,3,2,1,2,5,1,5,1,3,4,3,4,1,3,4,1,4,1,4,4,3,3,1,1,4,3,3,1,5,4,2,3,1,2,5,4,4,1,4,3,3,3,1,3,5,1,4,1,2,5,3,3,4,5,4,3,7,4,3,3,4,3,4,6,7,5,4,5,2,1,3,4,0,25,50,0,25,50,0,0,75,90,0,50
35,0,US,White,2,3,IL,1,4,4,4,4,1,3,4,4,5,2,3,4,4,4,1,4,4,3,2,1,4,4,4,3,1,4,4,4,3,2,4,4,4,2,1,4,4,3,4,1,4,4,4,2,1,4,3,3,1,2,4,4,3,2,1,4,3,3,2,2,4,4,4,3,2,5,3,4,4,2,4,3,4,4,2,5,3,4,2,2,4,4,4,3,1,5,3,3,3,2,3,4,3,3,1,2,3,3,4,4,4,3,3,6,5,5,6,4,4,5,5,6,5,5,7,1,1,2,5,6,80,32,15,61,71,89,87,83,44,83,75
60,1,US,White,6,4,WA,2,4,4,2,3,2,4,3,3,4,4,4,4,1,3,3,5,4,4,4,3,4,4,2,3,2,4,3,4,2,4,4,4,1,4,2,4,4,1,2,2,4,4,2,2,2,4,4,4,4,4,4,4,4,4,2,4,3,3,3,2,4,4,4,4,2,4,4,4,4,4,4,2,4,3,3,5,2,3,2,4,4,4,4,4,2,4,4,2,2,4,4,2,4,3,2,2,4,2,3,2,2,2,2,2,6,4,6,5,4,5,5,6,5,3,6,2,2,2,2,100,100,100,81,90,58,100,100,100,75,100,100
30,0,US,White,2,6,PA,2,2,4,2,2,2,5,5,1,4,2,4,4,2,2,1,5,4,2,2,1,4,2,4,2,2,5,4,2,4,1,4,5,2,2,2,4,5,2,4,2,4,4,2,2,2,4,4,4,1,4,4,2,4,2,1,5,4,2,2,2,2,4,1,2,1,4,3,2,2,4,4,4,5,2,1,5,5,2,4,2,2,4,5,2,2,4,4,2,4,2,4,4,2,4,1,3,4,1,4,6,6,6,5,6,3,3,6,5,2,6,3,5,3,4,3,3,3,3,6,61,68,74,32,63,30,81,67,66,69,77,86
49,0,US,White,6,4,MI,2,2,4,1,5,2,1,1,1,5,5,4,2,1,5,4,4,3,5,5,4,3,2,1,4,4,3,1,1,5,4,3,1,3,5,2,4,2,1,2,4,4,4,1,5,2,4,1,2,5,4,2,2,2,5,2,4,2,1,5,4,2,2,1,5,1,2,2,1,5,2,2,1,4,4,4,2,2,2,5,4,4,2,1,4,4,2,3,4,5,4,2,2,2,4,4,3,2,5,5,5,3,4,2,4,5,6,6,6,2,6,5,7,6,5,4,1,1,2,4,20,83,51,8,49,55,50,50,100,92,50,50
36,0,US,White,8,6,NY,1,3,4,4,4,1,3,5,4,4,2,2,4,3,5,3,3,4,4,3,2,4,4,4,4,2,3,4,4,4,2,3,5,3,4,2,4,4,4,4,1,3,4,4,4,2,3,3,3,3,3,3,5,4,4,2,3,4,4,4,1,4,3,4,4,2,3,4,4,4,1,4,4,5,4,3,5,3,3,4,2,4,4,4,5,2,2,4,3,5,1,4,5,4,4,2,2,4,5,4,3,3,3,3,4,4,4,6,4,4,5,5,6,4,4,4,2,3,2,4,95,75,100,50,50,75,100,75,100,50,100,100
42,0,US,White,6,6,WA,3,4,4,4,3,2,4,4,3,4,3,4,4,4,3,2,2,3,4,4,2,4,2,4,3,2,3,4,4,4,2,4,4,2,4,2,4,4,4,4,2,4,3,4,4,4,4,4,2,1,3,2,5,3,2,2,4,4,4,2,2,4,4,3,4,4,5,5,4,4,4,4,4,4,3,3,5,3,2,2,4,4,1,4,2,2,3,4,4,2,2,5,3,5,4,2,4,4,3,4,5,6,5,7,7,2,7,4,6,2,6,2,3,4,2,7,5,4,2,5,76,38,75,77,20,61,72,67,69,18,74,80
26,1,US,White,6,5,PA,3,4,3,1,4,2,5,4,1,5,3,4,3,5,4,3,4,4,3,2,2,4,2,3,3,2,4,2,3,5,3,4,4,2,4,2,5,4,3,4,2,5,4,2,4,1,4,4,1,4,1,5,3,4,5,2,5,3,3,4,2,4,4,4,4,4,5,4,1,2,4,4,2,5,4,3,5,5,2,5,2,5,1,4,5,2,5,3,1,4,2,4,2,4,5,2,4,5,2,1,6,2,6,5,2,2,3,2,3,6,2,3,2,4,2,2,4,2,3,5,31,59,34,20,57,16,15,3,66,37,7,0
28,0,US,Hispanic,5,2,TN,1,3,5,3,5,5,4,2,5,4,4,4,2,2,2,3,3,4,5,4,3,5,2,2,4,4,5,4,2,3,3,1,3,2,5,1,2,4,5,4,3,5,4,3,2,4,4,3,2,1,4,1,2,3,3,1,5,4,4,3,4,3,4,3,4,4,3,3,4,5,3,5,5,3,3,3,1,3,2,1,3,3,1,3,2,5,2,4,5,1,5,3,2,4,4,4,1,4,3,3,4,6,5,5,5,4,4,5,6,4,4,6,4,3,6,5,6,5,3,4,28,73,63,48,26,55,63,79,65,61,61,72
2,1,US,Other,6,6,CA,3,2,4,5,3,1,3,2,4,3,2,4,2,5,4,5,4,3,1,4,3,1,2,4,3,3,3,4,1,4,3,1,4,3,5,4,5,3,4,2,2,4,1,2,2,1,1,5,5,1,3,2,2,2,2,3,4,2,2,2,3,2,2,2,1,2,5,5,4,2,3,4,3,3,4,3,3,5,4,2,4,2,4,1,3,2,3,3,2,4,4,2,2,4,2,1,2,4,4,3,5,5,5,5,3,5,5,3,6,3,3,3,4,6,3,3,6,5,6,5,63,42,81,81,28,25,60,82,50,71,84,76
35,1,US,White,2,7,PA,2,4,5,1,4,5,4,5,3,5,4,4,5,3,1,5,5,5,2,3,3,5,5,4,3,5,5,5,2,2,5,5,5,2,1,1,5,5,3,1,2,5,5,1,1,3,4,5,4,1,5,5,5,2,1,4,4,5,3,2,4,5,5,1,3,5,5,5,2,2,4,4,3,4,4,5,5,5,3,2,5,5,5,1,4,5,5,5,2,2,2,5,5,2,4,5,4,5,3,2,7,6,5,5,6,6,2,7,4,3,5,6,5,6,6,7,4,5,7,7,0,55,100,0,50,40,100,100,100,90,100,60
21,0,US,White,5,1,MO,5,2,3,1,2,4,3,2,1,5,5,2,1,1,2,5,5,5,1,5,5,2,2,1,3,5,5,3,1,4,5,2,1,2,4,5,2,1,1,5,5,3,3,1,1,5,3,5,1,4,5,3,2,3,2,5,2,4,1,3,5,2,3,1,1,5,4,5,1,3,5,1,2,2,5,5,3,5,1,5,5,4,5,2,2,5,1,2,1,5,5,1,1,2,1,5,1,5,1,3,7,6,7,3,4,6,3,5,4,1,5,3,5,7,6,5,1,1,3,3,100,50,50,12,0,50,0,0,100,100,50,0
42,0,US,White,2,5,NY,2,5,5,3,4,1,4,4,4,5,2,5,4,4,5,3,5,5,3,5,2,5,5,5,5,2,5,5,4,5,2,5,5,4,4,2,5,5,4,5,2,5,4,5,5,2,5,2,5,5,2,3,5,5,4,2,5,4,4,5,2,5,4,5,3,2,5,5,4,5,3,5,4,5,4,3,5,5,3,5,2,5,4,4,3,3,5,4,3,5,2,5,4,5,4,3,5,3,4,5,7,7,7,7,7,4,1,5,3,4,5,1,1,2,2,1,7,6,4,7,0,0,60,5,0,11,32,0,58,67,42,67
37,0,US,Other,6,6,TX,2,5,5,5,5,4,3,2,5,4,4,4,4,2,1,1,2,5,5,5,2,4,1,4,4,4,4,4,2,3,5,4,2,3,5,2,1,3,5,4,3,4,5,5,4,4,5,5,1,4,2,4,3,2,2,4,3,4,4,3,4,2,5,4,4,4,5,4,4,5,4,5,5,5,5,4,3,4,4,2,2,4,2,4,4,5,2,5,5,2,3,4,2,4,5,5,4,5,4,4,4,6,5,6,7,5,6,5,6,3,5,5,4,2,6,5,6,5,2,4,23,67,87,63,43,40,68,67,69,90,62,60
25,1,US,White,6,6,NY,1,2,4,5,4,3,2,3,3,4,4,2,2,4,3,3,3,4,5,4,2,3,2,2,4,4,4,4,1,4,2,3,4,1,3,1,4,5,4,3,4,3,5,4,1,5,5,2,3,1,4,4,4,1,3,2,2,4,4,3,5,3,5,3,4,5,3,3,4,5,1,4,4,3,3,3,1,4,2,1,3,3,3,5,2,4,4,5,4,4,3,5,4,3,3,5,3,3,3,3,7,1,4,1,3,1,5,3,5,5,6,5,2,7,2,3,4,6,5,6,32,60,42,67,39,41,61,64,60,62,60,68
38,0,US,Other,6,5,CA,5,2,5,4,5,4,4,2,1,4,4,4,5,2,2,5,1,5,5,4,2,4,4,2,5,4,4,4,2,4,4,4,2,2,1,2,4,5,4,4,4,4,5,4,2,4,4,2,2,1,4,2,4,4,1,5,4,5,2,5,4,5,5,2,1,4,5,4,2,2,5,4,4,4,4,4,5,5,2,2,5,5,1,4,5,5,4,5,2,2,4,4,2,5,4,5,1,4,4,1,5,6,6,2,6,5,5,4,2,3,6,6,7,5,5,6,1,1,2,2,11,65,66,40,0,0,24,32,28,51,76,86
39,0,US,Hispanic,6,4,TX,1,4,5,3,4,2,4,4,4,4,2,3,4,4,5,2,4,4,4,4,2,3,5,2,4,2,4,4,3,3,2,3,5,2,4,2,4,2,3,4,1,3,5,3,4,1,4,3,4,5,2,2,4,2,4,2,3,4,4,4,2,4,5,3,4,2,3,3,3,3,2,2,4,3,4,2,5,2,3,4,2,4,4,3,5,2,3,4,3,2,2,3,4,3,4,2,4,4,3,3,3,2,2,2,4,6,5,6,5,6,6,6,6,7,4,6,1,1,2,4,100,100,100,51,98,92,94,100,100,97,98,100
37,1,US,White,6,5,OH,4,5,4,2,2,4,5,4,3,1,4,5,4,2,1,5,5,5,2,2,4,5,4,4,2,4,4,4,3,1,2,5,4,2,1,4,5,5,2,2,5,5,4,2,1,4,4,4,4,2,4,5,5,2,2,4,5,4,2,4,4,5,4,2,4,4,5,5,3,1,5,4,2,4,4,5,5,5,4,3,4,5,2,2,3,5,5,4,3,3,4,4,4,3,2,5,4,5,4,2,5,6,7,7,5,7,3,6,4,2,5,5,3,3,4,3,4,4,5,5,8,50,67,20,19,0,70,61,91,20,90,48
54,1,US,White,4,5,SC,2,4,5,4,4,2,4,5,4,4,2,2,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,3,2,4,4,3,4,2,5,4,3,2,2,4,4,4,3,2,4,5,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,3,2,4,4,4,4,2,5,4,4,3,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,5,6,5,3,6,5,5,2,4,4,5,4,5,3,5,5,5,4,3,5,44,55,58,0,43,11,53,64,40,55,73,73
51,1,US,White,4,4,AR,4,4,4,5,5,2,4,4,4,5,2,4,4,4,4,4,4,4,4,5,2,4,4,4,4,2,4,4,4,4,2,4,4,3,4,3,4,4,5,4,2,4,4,4,4,2,4,4,4,4,2,5,4,4,4,2,3,3,4,4,2,4,4,3,4,2,4,4,4,4,2,4,3,4,4,3,4,4,4,3,1,4,4,4,4,2,4,4,4,3,2,4,4,5,4,3,4,4,4,4,7,7,7,6,7,5,4,5,6,4,4,2,3,1,2,3,3,4,4,6,40,11,50,40,36,30,100,53,53,50,65,64
30,0,US,White,6,4,TX,4,4,2,2,2,3,2,5,3,1,2,3,3,4,3,3,3,3,1,3,5,3,3,2,2,3,3,1,3,3,4,3,4,4,3,3,4,2,2,2,3,4,2,3,4,2,1,4,4,4,3,4,3,3,4,3,4,2,3,5,2,3,3,4,2,2,3,4,3,1,4,3,3,3,4,2,3,4,4,4,2,3,4,2,4,3,2,3,4,3,2,3,4,3,2,3,2,3,3,2,2,3,4,2,1,4,4,3,2,3,4,3,4,3,4,2,5,2,4,2,61,47,51,48,23,50,30,22,37,59,64,53
53,1,US,White,6,3,WA,3,5,3,3,4,1,3,4,4,4,4,5,3,4,5,2,5,2,3,5,2,5,4,4,4,1,4,3,4,5,1,5,2,3,4,3,5,1,3,4,4,5,3,4,5,1,4,2,3,3,3,5,3,4,5,1,5,2,4,5,3,5,2,4,4,1,5,2,3,5,4,5,1,4,4,2,5,2,4,4,4,5,3,4,4,2,2,2,4,5,1,5,2,4,4,2,5,2,4,4,7,7,6,7,7,5,2,4,4,1,2,3,2,5,6,2,7,7,7,7,15,20,6,9,10,4,50,15,85,17,51,5
31,0,US,Black,4,4,CA,4,4,3,1,4,1,3,4,2,5,4,5,2,1,3,4,2,5,2,4,4,5,4,1,4,4,4,4,2,5,4,5,4,2,3,3,5,4,2,2,5,5,3,3,5,4,5,2,2,4,5,4,4,2,4,4,4,5,2,2,4,4,2,4,3,4,5,2,1,2,4,3,3,4,5,4,5,4,2,2,2,4,4,2,4,4,5,4,2,2,4,4,4,4,4,4,5,4,1,5,6,5,5,5,6,2,1,1,1,1,5,6,7,5,7,7,2,2,2,5,25,0,55,20,25,75,32,0,50,60,10,30
34,0,US,White,6,5,KS,4,5,3,2,4,2,3,3,3,4,3,5,3,3,5,3,5,3,3,3,4,5,3,3,4,3,4,3,3,4,3,5,3,3,4,3,5,4,2,3,4,5,4,3,5,4,4,4,4,3,4,5,4,3,5,2,4,4,3,5,3,5,4,2,5,3,5,3,3,4,4,5,3,4,4,3,5,4,3,3,2,5,2,3,4,2,5,3,3,2,3,5,4,3,4,3,4,3,2,3,7,7,7,5,7,4,4,2,3,4,5,2,3,2,3,2,7,7,7,7,24,19,26,28,0,18,0,0,75,0,81,51
35,1,US,White,6,1,GA,5,1,4,1,4,1,3,5,1,4,4,2,4,1,4,2,5,5,1,3,5,2,3,2,4,3,5,5,1,3,3,4,4,1,5,2,5,5,1,4,5,3,3,1,4,3,5,4,1,2,4,3,3,2,3,2,4,4,1,2,4,5,4,3,4,4,5,5,1,2,4,4,2,4,2,2,5,5,2,2,4,2,2,3,4,4,5,3,1,3,2,4,2,5,4,2,4,5,1,3,7,7,5,6,6,1,1,2,4,4,5,3,1,3,4,3,5,5,5,6,32,26,39,0,26,43,39,18,65,17,40,42
39,1,US,White,6,6,FL,3,4,4,3,4,1,4,4,4,4,1,4,4,3,4,2,4,4,4,4,2,4,4,4,4,1,3,4,4,4,2,4,4,4,4,2,4,4,4,4,3,4,4,3,4,2,4,5,4,3,2,4,4,4,4,2,4,4,4,4,1,2,4,4,4,1,5,4,2,4,3,4,4,4,4,2,5,5,4,3,1,4,4,4,4,2,3,4,4,2,2,4,4,4,4,2,4,4,3,5,6,4,6,6,6,5,2,2,4,3,5,2,5,3,4,4,5,5,5,5,64,57,41,56,26,12,60,58,71,76,68,61
